event_id,user_id,journey_id,session_id,event_timestamp_utc,event_date,touchpoint_number,total_touchpoints_in_journey,channel,channel_group,campaign,funnel_stage,event_type,utm_source,utm_medium,utm_campaign,landing_page,device,region,product_plan,ad_spend,is_conversion,conversion_id,conversion_timestamp_utc,conversion_value,customer_status
E000121,U00031,J00031,S00031_05,2026-01-19 00:22:00,2026-01-19,5,5,Google Ads,paid_search,brand_search,Purchase,conversion,google,cpc,brand_search,/case-studies,Desktop,North,Starter,1.81,1,C00012,2026-01-19 00:22:00,120.40,new
E000122,U00032,J00032,S00032_01,2026-02-17 09:43:00,2026-02-17,1,4,Referral,referral,software_review,Consideration,referral_visit,partner,referral,software_review,/case-studies,Desktop,South,Professional,0.00,0,,,0.00,
E000123,U00032,J00032,S00032_02,2026-02-18 19:41:00,2026-02-18,2,4,Organic Search,organic,how_to_guide,Consideration,seo_landing,google,organic,how_to_guide,/pricing,Desktop,South,Professional,0.00,0,,,0.00,
E000124,U00032,J00032,S00032_03,2026-02-19 02:00:00,2026-02-19,3,4,Referral,referral,affiliate_blog,Consideration,referral_visit,partner,referral,affiliate_blog,/demo,Desktop,South,Professional,0.00,0,,,0.00,
E000125,U00032,J00032,S00032_04,2026-02-20 06:29:00,2026-02-20,4,4,TikTok Ads,paid_social,ugc_demo,Awareness,ad_click,tiktok,cpc,ugc_demo,/case-studies,Desktop,South,Professional,0.97,0,,,0.00,
E000126,U00033,J00033,S00033_01,2026-03-04 17:26:00,2026-03-04,1,4,Direct,direct,direct_visit,Decision,direct_visit,direct,none,direct_visit,/free-trial,Tablet,East,Starter,0.00,0,,,0.00,
E000127,U00033,J00033,S00033_02,2026-03-05 19:29:00,2026-03-05,2,4,LinkedIn Ads,paid_social,b2b_leads,Consideration,ad_click,linkedin,cpc,b2b_leads,/features,Desktop,East,Starter,4.62,0,,,0.00,
E000128,U00033,J00033,S00033_03,2026-03-06 13:10:00,2026-03-06,3,4,Email,owned,newsletter,Decision,email_open,mailchimp,email,newsletter,/demo,Tablet,East,Starter,0.07,0,,,0.00,
E000129,U00033,J00033,S00033_04,2026-03-07 06:14:00,2026-03-07,4,4,Direct,direct,typed_url,Purchase,conversion,direct,none,typed_url,/free-trial,Desktop,East,Starter,0.00,1,C00013,2026-03-07 06:14:00,131.20,new
E000130,U00034,J00034,S00034_01,2026-01-19 20:57:00,2026-01-19,1,6,Meta Ads,paid_social,retargeting,Awareness,ad_click,meta,cpc,retargeting,/pricing,Desktop,Central,Professional,1.61,0,,,0.00,
E000131,U00034,J00034,S00034_02,2026-01-20 23:47:00,2026-01-20,2,6,Organic Search,organic,how_to_guide,Consideration,seo_landing,google,organic,how_to_guide,/pricing,Desktop,Central,Professional,0.00,0,,,0.00,
E000132,U00034,J00034,S00034_03,2026-01-21 06:55:00,2026-01-21,3,6,Organic Search,organic,how_to_guide,Consideration,blog_visit,google,organic,how_to_guide,/case-studies,Desktop,Central,Professional,0.00,0,,,0.00,
E000133,U00034,J00034,S00034_04,2026-01-22 15:44:00,2026-01-22,4,6,TikTok Ads,paid_social,ugc_demo,Awareness,video_view,tiktok,cpc,ugc_demo,/demo,Desktop,Central,Professional,0.29,0,,,0.00,
E000134,U00034,J00034,S00034_05,2026-01-24 14:17:00,2026-01-24,5,6,Meta Ads,paid_social,interest_stack,Awareness,ad_click,meta,cpc,interest_stack,/features,Desktop,Central,Professional,0.56,0,,,0.00,
E000135,U00034,J00034,S00034_06,2026-01-25 22:00:00,2026-01-25,6,6,Google Ads,paid_search,high_intent_keywords,Purchase,conversion,google,cpc,high_intent_keywords,/pricing,Desktop,Central,Professional,0.88,1,C00014,2026-01-25 22:00:00,273.58,new
E000136,U00035,J00035,S00035_01,2026-03-21 18:37:00,2026-03-21,1,2,TikTok Ads,paid_social,short_video_awareness,Awareness,video_view,tiktok,cpc,short_video_awareness,/pricing,Tablet,Central,Starter,0.41,0,,,0.00,
E000137,U00035,J00035,S00035_02,2026-03-23 10:23:00,2026-03-23,2,2,Direct,direct,saved_link,Purchase,conversion,direct,none,saved_link,/demo,Mobile,Central,Starter,0.00,1,C00015,2026-03-23 10:23:00,98.75,new
E000138,U00036,J00036,S00036_01,2026-04-04 09:20:00,2026-04-04,1,6,TikTok Ads,paid_social,creator_spark,Awareness,video_view,tiktok,cpc,creator_spark,/pricing,Desktop,West,Starter,0.16,0,,,0.00,
E000139,U00036,J00036,S00036_02,2026-04-05 13:11:00,2026-04-05,2,6,Google Ads,paid_search,brand_search,Decision,search_click,google,cpc,brand_search,/features,Desktop,West,Starter,2.76,0,,,0.00,
E000140,U00036,J00036,S00036_03,2026-04-07 11:59:00,2026-04-07,3,6,LinkedIn Ads,paid_social,saas_trial,Consideration,ad_click,linkedin,cpc,saas_trial,/free-trial,Desktop,West,Starter,4.69,0,,,0.00,
E000141,U00036,J00036,S00036_04,2026-04-07 22:35:00,2026-04-07,4,6,LinkedIn Ads,paid_social,b2b_leads,Consideration,lead_form_view,linkedin,cpc,b2b_leads,/pricing,Desktop,West,Starter,2.05,0,,,0.00,
E000142,U00036,J00036,S00036_05,2026-04-09 13:58:00,2026-04-09,5,6,Google Ads,paid_search,competitor_search,Decision,ad_click,google,cpc,competitor_search,/free-trial,Tablet,West,Starter,3.19,0,,,0.00,
E000143,U00036,J00036,S00036_06,2026-04-11 09:41:00,2026-04-11,6,6,Organic Search,organic,seo_blog,Purchase,conversion,google,organic,seo_blog,/pricing,Desktop,West,Starter,0.00,1,C00016,2026-04-11 09:41:00,118.15,returning
E000144,U00037,J00037,S00037_01,2026-02-13 13:00:00,2026-02-13,1,5,LinkedIn Ads,paid_social,b2b_leads,Consideration,ad_click,linkedin,cpc,b2b_leads,/demo,Mobile,South,Professional,3.90,0,,,0.00,
E000145,U00037,J00037,S00037_02,2026-02-14 22:21:00,2026-02-14,2,5,Google Ads,paid_search,competitor_search,Decision,search_click,google,cpc,competitor_search,/free-trial,Mobile,South,Professional,3.10,0,,,0.00,
E000146,U00037,J00037,S00037_03,2026-02-15 05:30:00,2026-02-15,3,5,Google Ads,paid_search,high_intent_keywords,Decision,ad_click,google,cpc,high_intent_keywords,/blog/marketing-roi,Mobile,South,Professional,2.77,0,,,0.00,
E000147,U00037,J00037,S00037_04,2026-02-16 13:01:00,2026-02-16,4,5,Email,owned,trial_nurture,Decision,email_click,mailchimp,email,trial_nurture,/free-trial,Mobile,South,Professional,0.03,0,,,0.00,
E000148,U00037,J00037,S00037_05,2026-02-17 20:08:00,2026-02-17,5,5,Google Ads,paid_search,high_intent_keywords,Purchase,conversion,google,cpc,high_intent_keywords,/blog/marketing-roi,Mobile,South,Professional,2.31,1,C00017,2026-02-17 20:08:00,275.36,new
E000149,U00038,J00038,S00038_01,2026-01-01 11:19:00,2026-01-01,1,3,Meta Ads,paid_social,retargeting,Awareness,ad_click,meta,cpc,retargeting,/features,Mobile,South,Professional,1.32,0,,,0.00,
E000150,U00038,J00038,S00038_02,2026-01-02 15:53:00,2026-01-02,2,3,Organic Search,organic,how_to_guide,Consideration,seo_landing,google,organic,how_to_guide,/pricing,Mobile,South,Professional,0.00,0,,,0.00,
E000151,U00038,J00038,S00038_03,2026-01-02 22:20:00,2026-01-02,3,3,Google Ads,paid_search,brand_search,Decision,search_click,google,cpc,brand_search,/free-trial,Mobile,South,Professional,2.46,0,,,0.00,
E000152,U00039,J00039,S00039_01,2026-02-21 08:20:00,2026-02-21,1,5,Google Ads,paid_search,brand_search,Decision,ad_click,google,cpc,brand_search,/features,Mobile,South,Professional,2.02,0,,,0.00,
E000153,U00039,J00039,S00039_02,2026-02-22 14:15:00,2026-02-22,2,5,Meta Ads,paid_social,lookalike_1pct,Awareness,ad_click,meta,cpc,lookalike_1pct,/demo,Mobile,South,Professional,1.03,0,,,0.00,
E000154,U00039,J00039,S00039_03,2026-02-24 10:22:00,2026-02-24,3,5,Email,owned,newsletter,Decision,email_click,mailchimp,email,newsletter,/case-studies,Mobile,South,Professional,0.04,0,,,0.00,
E000155,U00039,J00039,S00039_04,2026-02-25 05:28:00,2026-02-25,4,5,Google Ads,paid_search,brand_search,Decision,ad_click,google,cpc,brand_search,/case-studies,Mobile,South,Professional,2.55,0,,,0.00,
E000156,U00039,J00039,S00039_05,2026-02-27 01:59:00,2026-02-27,5,5,Email,owned,abandoned_cart,Purchase,conversion,mailchimp,email,abandoned_cart,/free-trial,Mobile,South,Professional,0.06,1,C00018,2026-02-27 01:59:00,391.66,returning
E000157,U00040,J00040,S00040_01,2026-03-22 13:09:00,2026-03-22,1,7,Google Ads,paid_search,high_intent_keywords,Decision,ad_click,google,cpc,high_intent_keywords,/features,Desktop,West,Starter,1.63,0,,,0.00,
E000158,U00040,J00040,S00040_02,2026-03-23 17:02:00,2026-03-23,2,7,Meta Ads,paid_social,interest_stack,Awareness,ad_click,meta,cpc,interest_stack,/free-trial,Desktop,West,Starter,1.53,0,,,0.00,
E000159,U00040,J00040,S00040_03,2026-03-25 10:37:00,2026-03-25,3,7,Referral,referral,partner_site,Consideration,referral_visit,partner,referral,partner_site,/features,Tablet,West,Starter,0.00,0,,,0.00,
E000160,U00040,J00040,S00040_04,2026-03-27 07:49:00,2026-03-27,4,7,TikTok Ads,paid_social,short_video_awareness,Awareness,video_view,tiktok,cpc,short_video_awareness,/features,Desktop,West,Starter,0.48,0,,,0.00,
E000161,U00040,J00040,S00040_05,2026-03-28 09:34:00,2026-03-28,5,7,Google Ads,paid_search,high_intent_keywords,Decision,ad_click,google,cpc,high_intent_keywords,/case-studies,Desktop,West,Starter,0.77,0,,,0.00,
E000162,U00040,J00040,S00040_06,2026-03-29 18:07:00,2026-03-29,6,7,Email,owned,newsletter,Decision,email_click,mailchimp,email,newsletter,/blog/marketing-roi,Desktop,West,Starter,0.04,0,,,0.00,
E000163,U00040,J00040,S00040_07,2026-03-30 19:50:00,2026-03-30,7,7,Email,owned,abandoned_cart,Purchase,conversion,mailchimp,email,abandoned_cart,/pricing,Desktop,West,Starter,0.02,1,C00019,2026-03-30 19:50:00,97.75,new
E000164,U00041,J00041,S00041_01,2026-04-20 18:58:00,2026-04-20,1,3,TikTok Ads,paid_social,ugc_demo,Awareness,ad_click,tiktok,cpc,ugc_demo,/case-studies,Mobile,Central,Starter,0.49,0,,,0.00,
E000165,U00041,J00041,S00041_02,2026-04-22 10:22:00,2026-04-22,2,3,Organic Search,organic,comparison_page,Consideration,blog_visit,google,organic,comparison_page,/case-studies,Mobile,Central,Starter,0.00,0,,,0.00,
E000166,U00041,J00041,S00041_03,2026-04-24 10:20:00,2026-04-24,3,3,Email,owned,abandoned_cart,Purchase,conversion,mailchimp,email,abandoned_cart,/pricing,Mobile,Central,Starter,0.05,1,C00020,2026-04-24 10:20:00,91.15,new
E000167,U00042,J00042,S00042_01,2026-04-09 15:12:00,2026-04-09,1,2,TikTok Ads,paid_social,ugc_demo,Awareness,video_view,tiktok,cpc,ugc_demo,/free-trial,Tablet,South,Starter,0.37,0,,,0.00,
E000168,U00042,J00042,S00042_02,2026-04-10 19:21:00,2026-04-10,2,2,Google Ads,paid_search,high_intent_keywords,Purchase,conversion,google,cpc,high_intent_keywords,/pricing,Tablet,South,Starter,2.92,1,C00021,2026-04-10 19:21:00,123.16,new
E000169,U00043,J00043,S00043_01,2026-02-26 17:18:00,2026-02-26,1,5,Direct,direct,direct_visit,Decision,direct_visit,direct,none,direct_visit,/case-studies,Mobile,West,Starter,0.00,0,,,0.00,
E000170,U00043,J00043,S00043_02,2026-02-28 03:07:00,2026-02-28,2,5,Meta Ads,paid_social,lookalike_1pct,Awareness,video_click,meta,cpc,lookalike_1pct,/demo,Desktop,West,Starter,2.14,0,,,0.00,
E000171,U00043,J00043,S00043_03,2026-02-28 16:02:00,2026-02-28,3,5,Meta Ads,paid_social,interest_stack,Awareness,video_click,meta,cpc,interest_stack,/free-trial,Tablet,West,Starter,1.98,0,,,0.00,
E000172,U00043,J00043,S00043_04,2026-03-02 05:56:00,2026-03-02,4,5,Google Ads,paid_search,brand_search,Decision,ad_click,google,cpc,brand_search,/free-trial,Desktop,West,Starter,1.51,0,,,0.00,
E000173,U00043,J00043,S00043_05,2026-03-03 13:01:00,2026-03-03,5,5,Direct,direct,direct_visit,Purchase,conversion,direct,none,direct_visit,/blog/marketing-roi,Mobile,West,Starter,0.00,1,C00022,2026-03-03 13:01:00,122.98,returning
E000174,U00044,J00044,S00044_01,2026-01-31 14:05:00,2026-01-31,1,1,Google Ads,paid_search,high_intent_keywords,Decision,search_click,google,cpc,high_intent_keywords,/demo,Desktop,East,Starter,3.14,0,,,0.00,
E000175,U00045,J00045,S00045_01,2026-04-17 10:48:00,2026-04-17,1,6,Organic Search,organic,how_to_guide,Consideration,seo_landing,google,organic,how_to_guide,/pricing,Desktop,West,Starter,0.00,0,,,0.00,
E000176,U00045,J00045,S00045_02,2026-04-18 06:07:00,2026-04-18,2,6,Google Ads,paid_search,brand_search,Decision,search_click,google,cpc,brand_search,/free-trial,Desktop,West,Starter,2.66,0,,,0.00,
E000177,U00045,J00045,S00045_03,2026-04-18 18:00:00,2026-04-18,3,6,Direct,direct,typed_url,Decision,direct_visit,direct,none,typed_url,/case-studies,Desktop,West,Starter,0.00,0,,,0.00,
E000178,U00045,J00045,S00045_04,2026-04-19 13:45:00,2026-04-19,4,6,Google Ads,paid_search,competitor_search,Decision,ad_click,google,cpc,competitor_search,/demo,Desktop,West,Starter,2.59,0,,,0.00,
E000179,U00045,J00045,S00045_05,2026-04-20 05:27:00,2026-04-20,5,6,Organic Search,organic,how_to_guide,Consideration,seo_landing,google,organic,how_to_guide,/pricing,Tablet,West,Starter,0.00,0,,,0.00,
E000180,U00045,J00045,S00045_06,2026-04-21 18:17:00,2026-04-21,6,6,Referral,referral,partner_site,Purchase,conversion,partner,referral,partner_site,/features,Desktop,West,Starter,0.00,1,C00023,2026-04-21 18:17:00,96.82,new
E000181,U00046,J00046,S00046_01,2026-02-02 19:01:00,2026-02-02,1,4,Organic Search,organic,how_to_guide,Consideration,blog_visit,google,organic,how_to_guide,/free-trial,Mobile,East,Starter,0.00,0,,,0.00,
E000182,U00046,J00046,S00046_02,2026-02-03 20:09:00,2026-02-03,2,4,Google Ads,paid_search,high_intent_keywords,Decision,search_click,google,cpc,high_intent_keywords,/demo,Mobile,East,Starter,3.21,0,,,0.00,
E000183,U00046,J00046,S00046_03,2026-02-05 19:38:00,2026-02-05,3,4,Referral,referral,software_review,Consideration,referral_visit,partner,referral,software_review,/demo,Mobile,East,Starter,0.00,0,,,0.00,
E000184,U00046,J00046,S00046_04,2026-02-07 04:40:00,2026-02-07,4,4,Meta Ads,paid_social,retargeting,Awareness,ad_click,meta,cpc,retargeting,/blog/marketing-roi,Tablet,East,Starter,2.00,0,,,0.00,
E000185,U00047,J00047,S00047_01,2026-03-02 12:02:00,2026-03-02,1,3,Google Ads,paid_search,high_intent_keywords,Decision,search_click,google,cpc,high_intent_keywords,/blog/marketing-roi,Desktop,South,Enterprise,1.51,0,,,0.00,
E000186,U00047,J00047,S00047_02,2026-03-03 17:49:00,2026-03-03,2,3,LinkedIn Ads,paid_social,decision_makers,Consideration,lead_form_view,linkedin,cpc,decision_makers,/features,Desktop,South,Enterprise,4.71,0,,,0.00,
E000187,U00047,J00047,S00047_03,2026-03-04 21:48:00,2026-03-04,3,3,Organic Search,organic,comparison_page,Consideration,blog_visit,google,organic,comparison_page,/case-studies,Desktop,South,Enterprise,0.00,0,,,0.00,
E000188,U00048,J00048,S00048_01,2026-01-24 16:18:00,2026-01-24,1,4,Meta Ads,paid_social,lookalike_1pct,Awareness,video_click,meta,cpc,lookalike_1pct,/features,Desktop,East,Starter,0.74,0,,,0.00,
E000189,U00048,J00048,S00048_02,2026-01-24 23:04:00,2026-01-24,2,4,Direct,direct,saved_link,Decision,direct_visit,direct,none,saved_link,/blog/marketing-roi,Desktop,East,Starter,0.00,0,,,0.00,
E000190,U00048,J00048,S00048_03,2026-01-25 06:08:00,2026-01-25,3,4,Organic Search,organic,comparison_page,Consideration,seo_landing,google,organic,comparison_page,/free-trial,Desktop,East,Starter,0.00,0,,,0.00,
E000191,U00048,J00048,S00048_04,2026-01-27 05:18:00,2026-01-27,4,4,Referral,referral,affiliate_blog,Consideration,referral_visit,partner,referral,affiliate_blog,/pricing,Desktop,East,Starter,0.00,0,,,0.00,
E000192,U00049,J00049,S00049_01,2026-02-16 14:36:00,2026-02-16,1,3,Referral,referral,software_review,Consideration,referral_visit,partner,referral,software_review,/pricing,Mobile,North,Professional,0.00,0,,,0.00,
E000193,U00049,J00049,S00049_02,2026-02-18 03:59:00,2026-02-18,2,3,LinkedIn Ads,paid_social,saas_trial,Consideration,lead_form_view,linkedin,cpc,saas_trial,/pricing,Mobile,North,Professional,2.14,0,,,0.00,
E000194,U00049,J00049,S00049_03,2026-02-18 19:30:00,2026-02-18,3,3,Email,owned,abandoned_cart,Decision,email_open,mailchimp,email,abandoned_cart,/blog/marketing-roi,Mobile,North,Professional,0.04,0,,,0.00,
E000195,U00050,J00050,S00050_01,2026-03-30 22:31:00,2026-03-30,1,3,TikTok Ads,paid_social,ugc_demo,Awareness,ad_click,tiktok,cpc,ugc_demo,/case-studies,Mobile,South,Professional,1.40,0,,,0.00,
E000196,U00050,J00050,S00050_02,2026-04-01 20:53:00,2026-04-01,2,3,Organic Search,organic,how_to_guide,Consideration,seo_landing,google,organic,how_to_guide,/blog/marketing-roi,Tablet,South,Professional,0.00,0,,,0.00,
E000197,U00050,J00050,S00050_03,2026-04-03 21:33:00,2026-04-03,3,3,Meta Ads,paid_social,lookalike_1pct,Awareness,ad_click,meta,cpc,lookalike_1pct,/demo,Desktop,South,Professional,0.66,0,,,0.00,
E000198,U00051,J00051,S00051_01,2026-02-16 16:36:00,2026-02-16,1,3,Meta Ads,paid_social,retargeting,Awareness,ad_click,meta,cpc,retargeting,/case-studies,Desktop,East,Enterprise,0.99,0,,,0.00,
E000199,U00051,J00051,S00051_02,2026-02-18 06:02:00,2026-02-18,2,3,Organic Search,organic,how_to_guide,Consideration,blog_visit,google,organic,how_to_guide,/demo,Tablet,East,Enterprise,0.00,0,,,0.00,
E000200,U00051,J00051,S00051_03,2026-02-18 14:30:00,2026-02-18,3,3,LinkedIn Ads,paid_social,saas_trial,Consideration,lead_form_view,linkedin,cpc,saas_trial,/free-trial,Desktop,East,Enterprise,1.71,0,,,0.00,
E000201,U00052,J00052,S00052_01,2026-02-25 16:58:00,2026-02-25,1,2,Meta Ads,paid_social,retargeting,Awareness,video_click,meta,cpc,retargeting,/demo,Mobile,North,Starter,2.09,0,,,0.00,
E000202,U00052,J00052,S00052_02,2026-02-27 06:55:00,2026-02-27,2,2,Meta Ads,paid_social,retargeting,Awareness,video_click,meta,cpc,retargeting,/free-trial,Mobile,North,Starter,0.79,0,,,0.00,
E000203,U00053,J00053,S00053_01,2026-01-12 16:41:00,2026-01-12,1,4,Meta Ads,paid_social,interest_stack,Awareness,video_click,meta,cpc,interest_stack,/free-trial,Mobile,South,Professional,1.92,0,,,0.00,
E000204,U00053,J00053,S00053_02,2026-01-12 21:46:00,2026-01-12,2,4,Google Ads,paid_search,high_intent_keywords,Decision,search_click,google,cpc,high_intent_keywords,/free-trial,Mobile,South,Professional,2.70,0,,,0.00,
E000205,U00053,J00053,S00053_03,2026-01-14 17:47:00,2026-01-14,3,4,LinkedIn Ads,paid_social,saas_trial,Consideration,lead_form_view,linkedin,cpc,saas_trial,/blog/marketing-roi,Mobile,South,Professional,3.53,0,,,0.00,
E000206,U00053,J00053,S00053_04,2026-01-16 17:12:00,2026-01-16,4,4,Meta Ads,paid_social,retargeting,Awareness,ad_click,meta,cpc,retargeting,/features,Mobile,South,Professional,0.73,0,,,0.00,
E000207,U00054,J00054,S00054_01,2026-02-10 21:45:00,2026-02-10,1,2,Referral,referral,affiliate_blog,Consideration,referral_visit,partner,referral,affiliate_blog,/free-trial,Mobile,East,Enterprise,0.00,0,,,0.00,
E000208,U00054,J00054,S00054_02,2026-02-11 22:00:00,2026-02-11,2,2,LinkedIn Ads,paid_social,decision_makers,Consideration,lead_form_view,linkedin,cpc,decision_makers,/pricing,Mobile,East,Enterprise,2.13,0,,,0.00,
E000209,U00055,J00055,S00055_01,2026-02-23 11:55:00,2026-02-23,1,7,Organic Search,organic,seo_blog,Consideration,blog_visit,google,organic,seo_blog,/features,Mobile,South,Enterprise,0.00,0,,,0.00,
E000210,U00055,J00055,S00055_02,2026-02-24 23:51:00,2026-02-24,2,7,Meta Ads,paid_social,retargeting,Awareness,ad_click,meta,cpc,retargeting,/free-trial,Mobile,South,Enterprise,2.10,0,,,0.00,
E000211,U00055,J00055,S00055_03,2026-02-25 19:04:00,2026-02-25,3,7,Email,owned,newsletter,Decision,email_open,mailchimp,email,newsletter,/free-trial,Tablet,South,Enterprise,0.04,0,,,0.00,
E000212,U00055,J00055,S00055_04,2026-02-27 18:34:00,2026-02-27,4,7,Meta Ads,paid_social,retargeting,Awareness,ad_click,meta,cpc,retargeting,/blog/marketing-roi,Mobile,South,Enterprise,1.20,0,,,0.00,
E000213,U00055,J00055,S00055_05,2026-02-28 23:57:00,2026-02-28,5,7,Google Ads,paid_search,brand_search,Decision,ad_click,google,cpc,brand_search,/blog/marketing-roi,Mobile,South,Enterprise,1.79,0,,,0.00,
E000214,U00055,J00055,S00055_06,2026-03-02 12:25:00,2026-03-02,6,7,Organic Search,organic,comparison_page,Consideration,blog_visit,google,organic,comparison_page,/demo,Mobile,South,Enterprise,0.00,0,,,0.00,
E000215,U00055,J00055,S00055_07,2026-03-03 16:15:00,2026-03-03,7,7,Referral,referral,partner_site,Consideration,referral_visit,partner,referral,partner_site,/demo,Mobile,South,Enterprise,0.00,0,,,0.00,
E000216,U00056,J00056,S00056_01,2026-01-06 08:08:00,2026-01-06,1,4,Meta Ads,paid_social,interest_stack,Awareness,ad_click,meta,cpc,interest_stack,/free-trial,Mobile,East,Starter,1.02,0,,,0.00,
E000217,U00056,J00056,S00056_02,2026-01-07 13:47:00,2026-01-07,2,4,Organic Search,organic,comparison_page,Consideration,seo_landing,google,organic,comparison_page,/free-trial,Mobile,East,Starter,0.00,0,,,0.00,
E000218,U00056,J00056,S00056_03,2026-01-09 04:18:00,2026-01-09,3,4,Organic Search,organic,comparison_page,Consideration,seo_landing,google,organic,comparison_page,/pricing,Mobile,East,Starter,0.00,0,,,0.00,
